,ID,Name,Age,Nationality,Overall,Potential,Club,Contract,Value,Wage,Total stat
19683,245944,Danny Divine,18,England,53,57,Gillingham,2018 ~ 2019,€60K,€500,1340
19684,245945,Leroy Hlabi,18,England,57,70,Gillingham,2018 ~ 2021,€190K,€1K,1361
19685,245951,Franck Bahi,18,Guinea,57,71,KAA Gent,2018 ~ 2021,€190K,€2K,1509
19686,245977,Kiril Despodov,23,Bulgaria,73,79,,Free,€0,€0,1832
19687,245978,Borislav Tsonev,25,Bulgaria,65,66,,Free,€0,€0,1588
19688,245979,Aleksandar Tsvetkov,30,Bulgaria,64,64,FC Academica Clinceni,2022 ~ 2022,€500K,€2K,1630
19689,245980,Róbson Carlos Duarte,24,Brazil,60,66,GwangJu FC,2018 ~ 2020,€275K,€1K,1436
19690,245981,Dong Hyun Kim,24,Korea Republic,62,69,Gangwon FC,2021 ~ 2022,€800K,€1K,1638
19691,245982,Byung Chan Choi,24,Korea Republic,54,61,Seongnam FC,2018 ~ 2023,€220K,€800,1505
19692,245983,Jae Wan Cho,25,Korea Republic,67,68,Gangwon FC,2019 ~ 2022,€1.2M,€3K,1719
19693,245986,Cristian Rodríguez Pérez,25,Spain,68,71,SD Ponferradina,2021 ~ 2023,€1.6M,€4K,1827
19694,245987,Yoan Zouma,22,France,59,70,Barrow,2020 ~ 2022,€475K,€1K,1334
19695,245989,Alberto Espeso Fernández,21,Spain,64,75,Real Sporting de Gijón,2018 ~ 2020,€700K,€2K,1550
19696,245990,Fernando Peixoto Costanza,19,Brazil,59,74,LOSC Lille,2018 ~ 2019,€300K,€2K,1466
19697,245991,Ewan McFarlane,17,England,51,68,Salford City,2019 ~ 2020,€60K,€500,820
19698,245993,Tom Renaud,18,France,56,76,FC Lorient,2018 ~ 2022,€180K,€500,1464
19699,245996,Kingsley Fobi,22,Ghana,63,72,Granada CF,2020 ~ 2022,€1M,€4K,1564
19700,245997,Juan Camilo Becerra,23,Colombia,65,72,SD Ponferradina,"Jun 30, 2022 On Loan",€1.4M,€5K,1642
19701,246001,Yéiler Góez,21,Colombia,68,76,Club Atlético Colón,2018 ~ 2022,€2.6M,€4K,1795
19702,246003,Felix Norman,18,England,52,67,Exeter City,2018 ~ 2019,€80K,€500,848
19703,246004,Daniel Ojo,17,Italy,56,72,Yeovil Town,2018 ~ 2021,€160K,€1K,1464
19704,246007,Ryan Teague,17,Australia,52,67,Sydney FC,2018 ~ 2020,€90K,€500,1342
19705,246008,Jerry Skotadis,21,Australia,59,65,Western United FC,2019 ~ 2022,€350K,€500,1589
19706,246010,Alejandro Cobo Padillo,23,Spain,65,73,Deportivo de La Coruña,2016 ~ 2020,€625K,€2K,1164
19707,246011,Víctor García Raja,23,Spain,66,72,CE Sabadell FC,"Jun 30, 2021 On Loan",€1.4M,€5K,1725
19708,246012,Jeison Truque,20,Colombia,58,72,Once Caldas,2018 ~ 2022,€240K,€500,921
19709,246013,Horacio Calcaterra,32,Peru,69,69,Club Sporting Cristal,2013 ~ 2022,€1.1M,€550,1864
19710,246015,Luis Del Pino Mago,26,Venezuela,66,67,Deportivo Ñublense,2022 ~ 2022,€875K,€2K,1640
19711,246016,Abdulmohsen Al Sabahi,21,Saudi Arabia,52,62,Al Batin,2018 ~ 2021,€80K,€2K,1372
19712,246017,Gergő Nagy,25,Hungary,66,71,,Free,€0,€0,1651
19713,246018,Alejandro García,17,Colombia,52,73,Once Caldas,2018 ~ 2021,€110K,€500,1390
19714,246020,Jordan Adebayo-Smith,19,United States,56,74,Lincoln City,2018 ~ 2021,€375K,€1K,1484
19715,246032,Dominik Sváček,23,Czech Republic,61,68,FC Viktoria Plzeň,2016 ~ 2023,€550K,€500,890
19716,246034,Ahmed Farid,19,Saudi Arabia,55,71,Ettifaq FC,2018 ~ 2022,€170K,€2K,1364
19717,246035,Fernando Macias,19,Venezuela,54,69,SD Huesca,2018 ~ 2019,€150K,€2K,1313
19718,246036,Rafael Henrique Zuchi,24,Brazil,60,66,SD Huesca,2018 ~ 2019,€240K,€3K,1303
19719,246037,Eduardo Maceira,22,Venezuela,58,66,SD Huesca,2018 ~ 2019,€190K,€3K,1409
19720,246039,Jorge Mier Martínez,21,Spain,63,73,Real Oviedo,2018 ~ 2023,€1M,€1K,1624
19721,246041,Eduardo Pastrana,18,Mexico,54,68,Tiburones Rojos de Veracruz,2018 ~ 2021,€130K,€500,1326
19722,246042,Duilio Tejeda,20,Mexico,57,67,Tiburones Rojos de Veracruz,2017 ~ 2021,€170K,€1K,1575
19723,246043,Seong Won Jang,24,Korea Republic,54,60,Daegu FC,2018 ~ 2022,€160K,€1K,1502
19724,246044,Andrés Martín García,21,Spain,69,80,CD Tenerife,"Jun 30, 2022 On Loan",€3.2M,€8K,1738
19725,246046,Joe Piggott,21,England,52,66,Wigan Athletic,2018 ~ 2021,€200K,€800,1307
19726,246049,Andrei Lupu,21,Romania,64,75,Deportivo Alavés,2016 ~ 2020,€775K,€5K,1434
19727,246050,Divin Baningime,19,Congo DR,56,70,Wigan Athletic,2018 ~ 2021,€350K,€600,1461
19728,246051,Brandon Buckley,18,England,49,61,Grimsby Town,2017 ~ 2020,€50K,€550,1316
19729,246052,Adam Long,20,England,58,66,Wigan Athletic,2019 ~ 2023,€425K,€700,1351
19730,246056,Edison Vega,31,Ecuador,66,66,Sociedad Deportiva Aucas,2021 ~ 2022,€600K,€500,1788
19731,246058,Steven Franco,20,Ecuador,68,74,Independiente del Valle,2018 ~ 2022,€1.2M,€500,1721
19732,246060,Jarno Abbel,19,Netherlands,59,68,Willem II,2018 ~ 2019,€200K,€1K,1426
19733,246061,Andrés Solano,23,Colombia,63,72,Atlético de Madrid,2016 ~ 2022,€1M,€7K,1547
19734,246063,Emil Breivik,21,Norway,65,74,Molde FK,2018 ~ 2025,€1.5M,€1K,1726
19735,246064,Juan Peñaloza,20,Colombia,60,78,SD Huesca,2018 ~ 2023,€650K,€3K,1463
19736,246065,Luis Haquín,22,Bolivia,65,71,,Free,€0,€0,1425
19737,246066,Oscar Ribera,29,Bolivia,69,69,Club The Strongest,2022 ~ 2022,€1.2M,€550,1613
19738,246068,Alexis Ribera,25,Bolivia,65,66,Club Deportivo Oriente Petrolero,2019 ~ 2022,€850K,€500,1737
19739,246073,Álvaro Hernáiz Perera,20,Spain,62,69,Albacete BP,2018 ~ 2019,€425K,€2K,1570
19740,245787,Iván Martínez Marqués,18,Spain,60,81,CA Osasuna,2018 ~ 2021,€700K,€500,1052
19741,245788,Charlie Fox,19,England,57,72,Queens Park Rangers,2017 ~ 2019,€200K,€1K,1277
19742,245789,Hady Sangare,20,Mali,60,69,Standard de Liège,2018 ~ 2022,€300K,€2K,1355
19743,245790,Paulo Henrique Pereira da Silva,20,Brazil,67,74,Portimonense SC,2018 ~ 2019,€1.1M,€3K,1595
19744,245791,Ronald Santanna Rodrigues,21,Brazil,60,67,Boavista FC,2018 ~ 2021,€300K,€2K,1495
19745,245792,Eros Grezda,24,Albania,66,72,Rangers FC,2018 ~ 2022,€875K,€13K,1627
19746,245794,Elliot Holmes,18,England,56,69,Hull City,2018 ~ 2019,€160K,€2K,1439
19747,245795,Philip Azango,21,Nigeria,65,74,KAA Gent,2018 ~ 2021,€825K,€5K,1669
19748,245796,Nelson Balongo,22,Congo DR,61,68,Sint-Truidense VV,2018 ~ 2022,€675K,€2K,1448
19749,245797,Jozef Pukaj,20,Switzerland,53,70,FC Basel 1893,2018 ~ 2021,€220K,€1K,812
19750,245798,Erten Erenler,25,Turkey,60,65,Antalyaspor,2018 ~ 2019,€230K,€3K,1337
19751,245799,Göktuğ Kımışır,20,Turkey,56,65,Antalyaspor,2018 ~ 2020,€120K,€2K,1298
19752,245800,Alessandro Busti,19,Canada,60,77,,Free,€0,€0,990
19753,245801,Vinícius Ferreira Dias,20,Brazil,59,69,Cracovia,2018 ~ 2021,€250K,€950,1517
19754,245803,Boran Güngör,19,Turkey,61,76,Galatasaray SK,2018 ~ 2021,€450K,€3K,848
19755,245804,Erdinç Mergen,18,Turkey,57,76,Aytemiz Alanyaspor,2018 ~ 2022,€220K,€2K,1388
19756,245805,Gökay Keleş,18,Turkey,56,70,Demir Grup Sivasspor,2018 ~ 2019,€190K,€1K,1426
19757,245806,Muzaffer Kahrıman,19,Turkey,58,73,İstanbul Başakşehir FK,2018 ~ 2023,€275K,€4K,1390
19758,245807,Adnan Emir Koldere,18,Turkey,56,74,İstanbul Başakşehir FK,2018 ~ 2023,€170K,€2K,1385
19759,245808,Glen Hollywood,16,Republic of Ireland,49,67,Bray Wanderers,2017 ~ 2021,€60K,€500,1367
19760,245809,Yann Kitala,23,France,64,71,FC Sochaux-Montbéliard,2020 ~ 2023,€1.2M,€2K,1510
19761,245811,Mark Sifneos,21,Netherlands,60,69,Panathinaikos FC,2018 ~ 2021,€325K,€500,1411
19762,245812,Kamil Zapolnik,26,Poland,62,62,Górnik Zabrze,2018 ~ 2020,€325K,€1K,1638
19763,245813,Abdulelah Al Shammari,22,Saudi Arabia,57,65,Al Hazem,"Jun 30, 2022 On Loan",€375K,€5K,1430
19764,245814,Abdulaziz Haroon,19,Saudi Arabia,55,65,Al Shabab,2018 ~ 2021,€110K,€2K,1338
19765,245815,Karsten Ayong,20,Czech Republic,58,67,Piast Gliwice,2018 ~ 2021,€200K,€1K,1375
19766,245816,Karol Stanek,20,Poland,56,66,Piast Gliwice,2018 ~ 2021,€325K,€1K,1364
19767,245817,Juan Manuel Vázquez,23,Argentina,61,67,Deportivo Pasto,2018 ~ 2021,€350K,€500,1417
19768,245818,Alessandro Bacci,23,Italy,60,68,Ascoli,2018 ~ 2022,€240K,€500,908
19769,245840,Kosuke Onose,28,Japan,68,68,Gamba Osaka,2018 ~ 2023,€1.2M,€6K,1845
19770,245841,João Carlos Cardoso Santo,23,Brazil,67,71,Portimonense SC,2017 ~ 2021,€1M,€4K,1517
19771,245842,Ousseynou Ndiaye,20,Senegal,64,76,Olympique Lyonnais,2017 ~ 2023,€800K,€10K,1594
19772,245843,Lewis Allan,21,Scotland,53,62,Hibernian,2018 ~ 2019,€90K,€1K,1308
19773,245844,Simon Andersson,19,Sweden,54,66,IF Elfsborg,2021 ~ 2021,€220K,€500,986
19774,245845,Grzegorz Szymusik,21,Poland,60,70,Korona Kielce,2018 ~ 2020,€300K,€750,1480
19775,245846,Yerco Oyanedel,20,Chile,62,70,Unión La Calera,2021 ~ 2022,€825K,€500,1611
19776,245847,Carlos Salomón,21,Chile,56,70,Universidad Católica,2020 ~ 2024,€325K,€1K,1307
19777,245848,Caio Marcelo Pinheiro da Silva,20,Brazil,60,71,Orlando Pirates,2018 ~ 2019,€325K,€500,1375
19778,245850,Ibrahim Traoré,32,Côte d'Ivoire,73,73,SK Slavia Praha,2019 ~ 2022,€2M,€800,1968
19779,245851,Lisandro Cabrera,21,Argentina,59,70,Newell's Old Boys,2018 ~ 2021,€275K,€2K,1613
19780,245852,Abdullah Al Suhaimi,21,Saudi Arabia,52,60,Ohod Club,2018 ~ 2021,€70K,€3K,1264
19781,245853,Mickaël Panos,21,France,58,65,AS Saint-Étienne,2017 ~ 2019,€150K,€3K,1464
19782,245854,Théo Vermot,22,France,56,65,AS Saint-Étienne,2018 ~ 2020,€110K,€3K,837
19783,245856,Malik Batmaz,21,Turkey,66,74,Karlsruher SC,2018 ~ 2024,€1.9M,€4K,1554
19784,245857,Abass Issah,21,Ghana,66,74,FC Twente,"Jun 30, 2021 On Loan",€1.9M,€7K,1694
19785,245858,Harry Seaden,19,England,55,70,Southend United,2019 ~ 2022,€250K,€650,889
19786,245859,Simone Pio Sarri,17,Italy,51,66,Foggia,2018 ~ 2020,€60K,€500,802
19787,245860,Matteo Arena,19,Italy,51,61,Foggia,2018 ~ 2021,€50K,€500,1234
19788,245861,Lorenzo Cavallini,18,Italy,51,69,Foggia,2018 ~ 2021,€80K,€500,1320
19789,245862,Joakim Milli,18,Italy,47,65,Lecce,2018 ~ 2020,€50K,€500,731
19790,245864,Martin Gneba,19,France,60,73,Amiens SC,2018 ~ 2021,€400K,€2K,1495
19791,245866,Louis Pelletier,21,France,57,67,US Quevilly Rouen Métropole,2021 ~ 2022,€325K,€500,868
19792,245867,Jean-Claude Ngando,18,Cameroon,60,71,Amiens SC,2018 ~ 2021,€325K,€2K,1448
19793,245874,Alexis Sevestre,19,France,55,68,US Orléans Loiret Football,2018 ~ 2021,€120K,€500,832
19794,245893,Isaac Hutchinson,21,England,62,70,Crawley Town,"Jun 30, 2022 On Loan",€900K,€2K,1712
19795,245895,Iván Navarro Mateos,22,Spain,63,71,Real Betis Balompié,2017 ~ 2020,€550K,€4K,1492
19796,245897,Roman Mysak,26,Ukraine,60,64,Aarhus GF,2018 ~ 2018,€190K,€2K,973
19797,245898,Caniggia Elva,24,Canada,66,67,FC Ingolstadt 04,2019 ~ 2022,€1.1M,€5K,1662
19798,245899,Hernán Hernández,17,Colombia,55,73,Atlético Huila,2018 ~ 2021,€140K,€500,1508
19800,245718,Mario Booysen,29,South Africa,66,66,Kaizer Chiefs,2018 ~ 2020,€500K,€500,1581
19801,245720,Benjamin Arapovic,20,Sweden,50,67,BK Häcken,2018 ~ 2019,€60K,€600,1392
19802,245721,Gianni Azzinnari,19,Italy,57,70,SC Paderborn 07,2019 ~ 2021,€400K,€2K,1463
19803,245722,Gustav Henriksson,23,Sweden,66,74,IF Elfsborg,2022 ~ 2025,€1.8M,€1K,1581
19804,245723,Simon Gustafsson,19,Sweden,51,62,Örebro SK,2018 ~ 2020,€50K,€500,952
19805,245724,Denilson Villa,20,Mexico,59,67,Club Atlas,2018 ~ 2021,€230K,€3K,1459
19806,245725,Diego Rosales,23,Mexico,62,69,Deportivo Toluca,2020 ~ 2022,€750K,€3K,1530
19807,245726,Franco Bustamante,21,Argentina,63,73,Club Atlético Tigre,2018 ~ 2024,€1.1M,€2K,1590
19808,245727,Laureano Nutz,20,Argentina,51,66,Club Atlético Tigre,2018 ~ 2022,€80K,€1K,1347
19809,245728,Tobi Omole,19,England,54,70,Arsenal,2018 ~ 2021,€140K,€5K,1387
19810,245729,Harry Clarke,20,England,63,75,Hibernian,2018 ~ 2023,€1.1M,€1K,1596
19811,245730,Jordan McEneff,18,Republic of Ireland,57,75,Arsenal,2018 ~ 2021,€210K,€4K,1455
19812,245731,Pedro Campos,21,Chile,58,69,CD Everton de Viña del Mar,2021 ~ 2022,€450K,€650,1447
19813,245732,Argyris Kampetsis,22,Greece,66,74,Willem II,"Jun 30, 2022 On Loan",€1.9M,€500,1662
19814,245733,Hendrik Weydandt,25,Germany,67,69,Hannover 96,2018 ~ 2023,€1.3M,€10K,1558
19815,245734,Cian Maher,17,Republic of Ireland,48,66,Bray Wanderers,2017 ~ 2021,€50K,€500,1296
19816,245735,Jack Kelly,17,Republic of Ireland,50,66,Bray Wanderers,2018 ~ 2021,€50K,€500,825
19817,245736,Ezequiel Santos da Silva,23,Brazil,66,72,Sanfrecce Hiroshima,2020 ~ 2023,€1.4M,€3K,1643
19818,245737,Omar Al Owdah,22,Saudi Arabia,59,63,Al Batin,2019 ~ 2022,€300K,€2K,1446
19819,245739,Wilson Altamirano,20,Argentina,56,64,Belgrano de Córdoba,2019 ~ 2022,€130K,€2K,1526
19820,245740,Charlis Ortiz,34,Venezuela,66,66,Metropolitanos de Caracas FC,2022 ~ 2022,€425K,€500,1477
19821,245742,Maarten Rieder,20,Netherlands,58,70,ADO Den Haag,2018 ~ 2021,€500K,€1K,1625
19822,245743,Jorge Marsiglia,22,Colombia,63,72,Deportivo Cali,2018 ~ 2022,€1M,€500,1501
19823,245744,Rafael Bustamante,19,Colombia,56,73,Deportivo Cali,2020 ~ 2022,€190K,€500,1418
19824,245745,Rubén Enri Garcia,22,Spain,61,70,Unión Deportiva Almería,2019 ~ 2024,€750K,€2K,1458
19825,245746,Juan Daniel Cifuentes,21,Colombia,56,70,América de Cali,2017 ~ 2023,€325K,€500,1361
19826,245747,Benjamín Rivera,19,Chile,56,66,CD Everton de Viña del Mar,2018 ~ 2022,€130K,€500,1369
19827,245748,Steve Lawson,25,Togo,64,66,Livingston FC,2018 ~ 2021,€650K,€2K,1778
19828,245749,Antoine Baroan,20,France,61,69,Chamois Niortais Football Club,2018 ~ 2021,€725K,€1K,1561
19829,245750,Florian Carstens,22,Germany,64,72,SV Wehen Wiesbaden,2021 ~ 2023,€1.2M,€2K,1377
19830,245751,Hassan Tombakti,22,Saudi Arabia,64,72,Al Shabab,2018 ~ 2023,€1.2M,€6K,1420
19831,245752,Vasco Mendes Paciência,18,Portugal,59,74,Boavista FC,2018 ~ 2021,€325K,€1K,1404
19832,245753,Yuki Omoto,23,Japan,54,58,V-Varen Nagasaki,2018 ~ 2021,€90K,€1K,1438
19833,245754,Đorđe Denić,23,Serbia,63,72,Rosenborg BK,2018 ~ 2021,€550K,€1K,1713
19834,245755,Jhohann Yabur,22,Colombia,62,69,Metropolitanos de Caracas FC,2022 ~ 2023,€800K,€500,1644
19835,245756,Vicente Fernández,22,Chile,64,71,Club Deportivo Palestino,2020 ~ 2022,€1.1M,€1K,1576
19836,245758,Cleilton Monteiro da Costa,22,Brazil,65,73,FC Sion,2018 ~ 2023,€1.6M,€6K,1629
19837,245760,Niklas Wiemann,20,Germany,61,74,SV Werder Bremen,2019 ~ 2021,€450K,€3K,1402
19838,245761,Albie Morgan,21,England,64,72,Charlton Athletic,2016 ~ 2023,€1.3M,€2K,1717
19839,245762,Ahmed Kutucu,21,Turkey,68,75,SV Sandhausen,"Jun 30, 2022 On Loan",€2.5M,€11K,1799
19840,245763,Moussa Soumaré,21,France,57,67,La Berrichonne de Châteauroux,2018 ~ 2020,€150K,€750,1439
19841,245764,Ricardo Da Costa Campos,18,Portugal,63,76,Valencia CF,"Jun 30, 2019 On Loan",€650K,€3K,1519
19842,245765,Sosuke Shibata,20,Japan,58,69,Shonan Bellmare,2018 ~ 2022,€425K,€550,1602
19843,245766,Yuki Ohashi,24,Japan,63,67,Shonan Bellmare,2018 ~ 2023,€700K,€1K,1568
19844,245767,Ren Yamamoto,17,Japan,52,68,V-Varen Nagasaki,2018 ~ 2021,€100K,€500,1346
19845,245771,Will Huffer,21,England,57,68,Bradford City,2021 ~ 2021,€325K,€2K,895
19846,245772,Nick Long,17,England,52,66,Tranmere Rovers,2018 ~ 2021,€90K,€1K,1237
19847,245773,Leutrim Kryeziu,21,Kosovo,56,69,FC Lugano,2018 ~ 2022,€350K,€1K,1424
19848,245774,Ignacio Otaño Aranburu,24,Spain,62,68,CD Tenerife,2018 ~ 2021,€500K,€1K,936
19849,245775,Victorien Adebayor,21,Niger,54,63,Vejle Boldklub,2018 ~ 2021,€100K,€2K,1354
19850,245776,Giovanni Bustos,19,Chile,50,66,Coquimbo Unido,2019 ~ 2020,€60K,€500,1297
19851,245777,Mattia Scevola,22,Italy,52,62,Ascoli,2018 ~ 2022,€60K,€500,835
19852,245779,Danilo Quaranta,22,Italy,60,69,Ascoli,2016 ~ 2021,€300K,€650,1401
19853,245780,Felix Schwarzholz,21,Germany,60,71,FC Augsburg,2018 ~ 2022,€525K,€2K,1500
19854,245781,Jeisson Quiñones,21,Colombia,61,71,Rionegro Águilas,2019 ~ 2021,€375K,€500,1320
19855,245782,Mischa Häuser,18,Germany,57,72,Eintracht Frankfurt,2018 ~ 2019,€210K,€3K,1442
19856,245783,Paulo Vítor Fagundes dos Anjos,31,Brazil,66,66,Rio Ave FC,2018 ~ 2021,€450K,€2K,999
19857,245784,Alessandro Tripaldelli,21,Italy,63,72,Cagliari,2020 ~ 2023,€1M,€4K,1527
19860,245612,Eiichi Katayama,29,Japan,64,64,Shimizu S-Pulse,2021 ~ 2023,€525K,€1K,1584
19861,245613,Motohiko Nakajima,22,Japan,64,70,Cerezo Osaka,2018 ~ 2023,€950K,€2K,1733
19862,245615,Hiroto Yamada,21,Japan,63,69,Cerezo Osaka,2018 ~ 2025,€775K,€2K,1541
19863,245616,Pelayo Morilla Cabal,18,Spain,64,79,Real Sporting de Gijón,2018 ~ 2024,€1.4M,€900,1582
19864,245617,Mizuki Ando,19,Japan,58,68,Cerezo Osaka,2018 ~ 2021,€200K,€1K,1525
19865,245618,Seiya Nakano,22,Japan,55,60,Júbilo Iwata,2018 ~ 2021,€110K,€1K,1346
19866,245619,Taiga Nishiyama,18,Japan,53,67,Yokohama F. Marinos,2018 ~ 2021,€110K,€500,1256
19867,245620,Jin Ikoma,18,Japan,55,66,Yokohama F. Marinos,2018 ~ 2020,€120K,€500,1314
19868,245621,Kenta Hori,19,Japan,54,65,Yokohama F. Marinos,2018 ~ 2021,€110K,€500,1410
19869,245622,Shuto Machino,21,Japan,64,70,Shonan Bellmare,2021 ~ 2023,€950K,€1K,1618
19870,245623,Kosuke Shirai,26,Japan,65,66,Hokkaido Consadole Sapporo,2018 ~ 2021,€850K,€2K,1637
19871,245624,Ren Fujimura,22,Japan,61,69,Hokkaido Consadole Sapporo,2018 ~ 2023,€750K,€1K,1486
19872,245625,Yuya Fukuda,22,Japan,64,70,Gamba Osaka,2018 ~ 2023,€950K,€3K,1718
19873,245626,Riku Matsuda,21,Japan,60,69,Gamba Osaka,2018 ~ 2021,€525K,€1K,1475
19874,245627,Tatsuya Yamaguchi,20,Japan,60,71,Gamba Osaka,2018 ~ 2021,€500K,€1K,1443
19875,245629,Tomás O'Connor,17,Republic of Ireland,49,59,Limerick FC,2018 ~ 2021,€35K,€500,1177
19876,245631,Antonio Perera Calderón,23,Spain,64,75,Deportivo Alavés,2017 ~ 2021,€1.2M,€4K,1541
19877,245633,Juan Antonio Díaz Sanchez,21,Spain,62,70,Extremadura UD,2018 ~ 2019,€375K,€1K,1519
19878,245634,Álvaro Romero Morillo,22,Spain,63,72,Extremadura UD,2018 ~ 2019,€575K,€2K,1497
19879,245635,Daniel Sandoval Fernández,22,Spain,64,73,Real Oviedo,2021 ~ 2021,€1.3M,€2K,1588
19880,245638,Maciej Twarowski,17,Poland,53,72,Jagiellonia Białystok,2018 ~ 2021,€120K,€1K,1247
19881,245639,André Anderson Pomilio Lima,21,Italy,64,74,Lazio,2021 ~ 2023,€1.3M,€9K,1534
19882,245643,Louis Walsh,19,England,53,70,Southend United,2020 ~ 2022,€240K,€1K,1332
19883,245647,Jordan Barnett,20,England,54,67,Oldham Athletic,2020 ~ 2021,€250K,€1K,1371
19884,245648,Yeison Tolosa,22,Colombia,62,74,Deportivo Cali,2018 ~ 2022,€975K,€500,1493
19885,245649,Harry Forster,20,England,59,72,Watford,2018 ~ 2021,€550K,€2K,1570
19886,245650,Salim Farsak,20,Turkey,56,65,İstanbul Başakşehir FK,2018 ~ 2023,€120K,€3K,1555
19887,245651,Yusuf Avcılar,19,Turkey,56,70,İstanbul Başakşehir FK,2018 ~ 2022,€180K,€2K,1297
19888,245652,Makhtar Gueye,23,Senegal,70,74,KV Oostende,2020 ~ 2024,€2.3M,€7K,1654
19889,245653,Jordan Murray,25,Australia,64,66,Jamshedpur FC,2021 ~ 2022,€750K,€550,1516
19890,245660,Koffi Cheikh Konaté,26,Côte d'Ivoire,74,74,,Free,€0,€0,1938
19891,245664,Ismael Patrice Koné,30,Côte d'Ivoire,74,74,,Free,€0,€0,1727
19892,245665,Yaya Kouassi Ouattara,34,Côte d'Ivoire,72,72,,Free,€0,€0,1816
19893,245669,Alassane Siaka Kouame,30,Côte d'Ivoire,75,75,,Free,€0,€0,1950
19894,245682,Kouamé Konan Traoré,26,Côte d'Ivoire,75,75,,Free,€0,€0,1815
19895,245683,Konan Gilles Fofana,26,Côte d'Ivoire,75,75,,Free,€0,€0,1877
19896,245684,Jonas Mortensen,18,Denmark,53,69,Esbjerg fB,2018 ~ 2023,€110K,€550,1363
19897,245685,Onni Valakari,21,Finland,63,68,,Free,€0,€0,1645
19898,245686,Christian Madu,24,Nigeria,64,67,CD Nacional,2018 ~ 2022,€475K,€3K,1627
19899,245687,Carlos Sierra,30,Colombia,68,68,América de Cali,2021 ~ 2022,€1.2M,€2K,1933
19900,245688,Ahmad Yasser,24,Qatar,63,68,Vissel Kobe,2018 ~ 2019,€425K,€2K,1348
19901,245690,Braison Cardona,20,Colombia,51,60,Jaguares de Córdoba Fútbol Club,2018 ~ 2021,€50K,€500,1396
19902,245692,Yuta Koike,24,Japan,64,69,Yokohama F. Marinos,2022 ~ 2024,€825K,€2K,1799
19903,245693,Yatsunori Shimaya,29,Japan,61,61,Sagan Tosu,2018 ~ 2021,€250K,€2K,1545
19904,245694,Adama Traoré,25,Mali,66,69,FC Metz,2018 ~ 2022,€1.1M,€6K,1536
19905,245695,Justas Lasickas,20,Lithuania,56,65,Jagiellonia Białystok,2018 ~ 2021,€140K,€2K,1526
19906,245698,Sergio Villarreal,21,Mexico,59,68,CF Monterrey ,2021 ~ 2024,€475K,€5K,1490
19907,245699,Giovanny León,20,Mexico,60,75,Deportivo Toluca,2018 ~ 2023,€600K,€2K,1589
19908,245700,Colman Kennedy,24,Republic of Ireland,51,54,Limerick FC,2018 ~ 2021,€40K,€500,1187
19909,245702,Adrià Arjona Marín,24,Spain,62,65,SD Huesca,2021 ~ 2021,€550K,€4K,1716
19910,245703,Igor Diveev,21,Russia,73,81,PFC CSKA Moscow,2019 ~ 2024,€6.5M,€21K,1706
19911,245704,Martí Vilà García,20,Spain,61,76,Deportivo de La Coruña,2019 ~ 2020,€525K,€1K,1589
19912,245705,Iker Goujón Pozuelo,18,Spain,61,74,CF Reus Deportiu,2017 ~ 2021,€450K,€1K,1610
19913,245706,Juan Pablo Montoya,19,Colombia,55,71,Itagüí Leones FC,2018 ~ 2021,€140K,€500,835
19914,245707,Boban Nikolov,25,North Macedonia,63,65,Lecce,2021 ~ 2021,€550K,€900,1554
19915,245716,Samuel Essende,23,France,62,67,Pau FC,2021 ~ 2022,€600K,€1K,1438
19916,245717,Lucas Rodrigues da Silva,20,Brazil,62,71,Moreirense FC,2018 ~ 2021,€875K,€2K,1470
19920,245542,Giacomo Figliuzzi,20,Italy,49,63,Crotone,2018 ~ 2022,€100K,€500,828
19921,245543,Christian Kühlwetter,25,Germany,69,72,1. FC Heidenheim 1846,2020 ~ 2024,€1.9M,€12K,1792
19922,245544,Tomás Rojas,23,Paraguay,62,67,Club Sol de América,2016 ~ 2023,€600K,€500,1503
19923,245545,Simone Barone,21,Italy,54,66,Spezia,2018 ~ 2021,€230K,€1K,880
19924,245546,Tatsuki Noda,20,Japan,52,59,Vissel Kobe,2018 ~ 2021,€70K,€1K,1444
19925,245548,Andy Scott,19,Northern Ireland,55,65,Accrington Stanley,2018 ~ 2021,€130K,€650,1345
